1,"Харків","б-р Жасміновий, 12 №1","Харків б-р Жасміновий, 12 №1",49.94836,36.319652
2,"Харків","б-р Жасміновий, 12 №2","Харків б-р Жасміновий, 12 №2",49.9478583,36.320837
3,"Харків","б-р Жасміновий, 12 №3","Харків б-р Жасміновий, 12 №3",49.94836,36.319652
4,"Харків","вул. Танкопія, 26","Харків вул. Танкопія, 26",49.951931,36.3213096
5,"Харків","б-р Жасміновий, 10","Харків б-р Жасміновий, 10",49.9486319,36.3188916
6,"Харків","б-р Жасміновий, 1","Харків б-р Жасміновий, 1",49.9496948,36.3147451
7,"Харків","б-р Жасміновий, 11 №1","Харків б-р Жасміновий, 11 №1",49.9502938,36.3237924
8,"Харків","б-р Жасміновий, 11 №2","Харків б-р Жасміновий, 11 №2",49.9510924,36.3226063
9,"Харків","б-р Жасміновий, 11 №3","Харків б-р Жасміновий, 11 №3",49.9502938,36.3237924
10,"Харків","б-р Жасміновий, 13","Харків б-р Жасміновий, 13",49.9507129,36.3259471
11,"Харків","б-р Жасміновий, 13/1","Харків б-р Жасміновий, 13/1",49.9510124,36.3253749
12,"Харків","б-р Жасміновий, 3 №1","Харків б-р Жасміновий, 3 №1",49.9510126,36.3162019
13,"Харків","б-р Жасміновий, 3 №2","Харків б-р Жасміновий, 3 №2",49.9508529,36.3176622
14,"Харків","б-р Жасміновий, 3 №3","Харків б-р Жасміновий, 3 №3",49.950012,36.3163864
15,"Харків","б-р Жасміновий, 5","Харків б-р Жасміновий, 5",49.9499146,36.3189797
16,"Харків","б-р Жасміновий, 7 №1","Харків б-р Жасміновий, 7 №1",49.950191,36.3204
17,"Харків","б-р Жасміновий, 7 №2","Харків б-р Жасміновий, 7 №2",49.950191,36.3204
18,"Харків","б-р Жасміновий, 7 №3","Харків б-р Жасміновий, 7 №3",49.950191,36.3204
19,"Харків","б-р Жасміновий, 9","Харків б-р Жасміновий, 9",49.9500742,36.3226154
20,"Харків","вул. Танкопія, 16 №1","Харків вул. Танкопія, 16 №1",49.9531688,36.3173811
21,"Харків","вул. Танкопія, 16 №2","Харків вул. Танкопія, 16 №2",49.9550837,36.3375709
22,"Харків","вул. Танкопія, 18","Харків вул. Танкопія, 18",49.9527645,36.3179244
23,"Харків","вул. Танкопія, 18А","Харків вул. Танкопія, 18А",49.9533286,36.3189786
24,"Харків","вул. Танкопія, 20 №1","Харків вул. Танкопія, 20 №1",49.952907,36.319343
25,"Харків","вул. Танкопія, 20 №2","Харків вул. Танкопія, 20 №2",49.952907,36.319343
26,"Харків","вул. Танкопія, 22Б","Харків вул. Танкопія, 22Б",49.9529891,36.3206805
27,"Харків","б-р Жасміновий, 2","Харків б-р Жасміновий, 2",49.9484122,36.314657
28,"Харків","б-р Жасміновий, 4 №1","Харків б-р Жасміновий, 4 №1",49.9482974,36.3155473
29,"Харків","б-р Жасміновий, 4 №2","Харків б-р Жасміновий, 4 №2",49.9482974,36.3155473
30,"Харків","б-р Жасміновий, 6 №1","Харків б-р Жасміновий, 6 №1",49.9487965,36.316462
31,"Харків","б-р Жасміновий,6 №2","Харків б-р Жасміновий,6 №2",49.9487965,36.316462
32,"Харків","вул. Киргизька ,12","Харків вул. Киргизька ,12",49.9458673,36.2783504
33,"Харків","пр. Героїв Сталінграда, 23 №1","Харків пр. Героїв Сталінграда, 23 №1",49.944774,36.274154
34,"Харків","пр. Героїв Сталінграда, 23 №2","Харків пр. Героїв Сталінграда, 23 №2",49.944774,36.274154
35,"Харків","пр. Героїв Сталінграда, 23 №3","Харків пр. Героїв Сталінграда, 23 №3",49.944774,36.274154
36,"Харків","пр. Героїв Сталінграда, 23 №4","Харків пр. Героїв Сталінграда, 23 №4",49.944774,36.274154
37,"Харків","пр. Героїв Сталінграда, 23 №5","Харків пр. Героїв Сталінграда, 23 №5",49.944774,36.274154
38,"Харків","пр.Героїв Сталінграда, 25 №1","Харків пр.Героїв Сталінграда, 25 №1",49.9449875,36.2754272
39,"Харків","пр. Героїв Сталінграда, 25 №2","Харків пр. Героїв Сталінграда, 25 №2",49.9446334,36.2759602
40,"Харків","пр. Героїв Сталінграда, 25 №3","Харків пр. Героїв Сталінграда, 25 №3",49.9446334,36.2759602
41,"Харків","пр. Героїв Сталінграда, 25 №4","Харків пр. Героїв Сталінграда, 25 №4",49.9446334,36.2759602
42,"Харків","пр. Героїв Сталінграда, 25 К1 №1","Харків пр. Героїв Сталінграда, 25 К1 №1",49.9446334,36.2759602
43,"Харків","пр. Героїв Сталінграда, 25 К1 №2","Харків пр. Героїв Сталінграда, 25 К1 №2",49.9446334,36.2759602
44,"Харків","пр. Героїв Сталінграда, 25 К1 №3","Харків пр. Героїв Сталінграда, 25 К1 №3",49.9463784,36.2639249
45,"Харків","пр. Героїв Сталінграда, 25 К1 №4","Харків пр. Героїв Сталінграда, 25 К1 №4",49.9464889,36.2650227
46,"Харків","пр. Героїв Сталінграда, 39 №1","Харків пр. Героїв Сталінграда, 39 №1",49.9451731,36.2772734
47,"Харків","пр. Героїв Сталінграда, 39 №2","Харків пр. Героїв Сталінграда, 39 №2",49.9451731,36.2772734
48,"Харків","пр. Героїв Сталінграда, 41 №1","Харків пр. Героїв Сталінграда, 41 №1",49.944999,36.27811
49,"Харків","пр. Героїв Сталінграда, 41 №2","Харків пр. Героїв Сталінграда, 41 №2",49.944999,36.27811
50,"Харків","пр. Героїв Сталінграда, 41 №3","Харків пр. Героїв Сталінграда, 41 №3",49.944999,36.27811
51,"Харків","пр. Героїв Сталінграда, 41 №4","Харків пр. Героїв Сталінграда, 41 №4",49.944999,36.27811
52,"Харків","вул. Костичева, 17 №1","Харків вул. Костичева, 17 №1",49.94926,36.274482
53,"Харків","вул. Костичева, 17 №2","Харків вул. Костичева, 17 №2",49.94926,36.274482
54,"Харків","вул. Костичева, 17 №3","Харків вул. Костичева, 17 №3",49.94926,36.274482
55,"Харків","вул. Костичева, 19 №1","Харків вул. Костичева, 19 №1",49.949279,36.273639
56,"Харків","вул. Костичева, 19 №2","Харків вул. Костичева, 19 №2",49.949279,36.273639
57,"Харків","вул. Костичева, 19 №3","Харків вул. Костичева, 19 №3",49.949279,36.273639
58,"Харків","вул. Монюшка, 12А №1","Харків вул. Монюшка, 12А №1",49.9477909,36.2726463
59,"Харків","вул. Монюшка, 12А №2","Харків вул. Монюшка, 12А №2",49.9477909,36.2726463
60,"Харків","вул. Монюшка, 12А №3","Харків вул. Монюшка, 12А №3",49.9477909,36.2726463
61,"Харків","вул. Монюшка, 14 №1","Харків вул. Монюшка, 14 №1",49.9481852,36.2727673
62,"Харків","вул. Монюшка, 14 №2","Харків вул. Монюшка, 14 №2",49.9481852,36.2727673
63,"Харків","вул. Монюшка, 14 №3","Харків вул. Монюшка, 14 №3",49.9481852,36.2727673
64,"Харків","вул. Монюшка, 14 №4","Харків вул. Монюшка, 14 №4",49.9481852,36.2727673
65,"Харків","вул. Монюшка, 16 №1","Харків вул. Монюшка, 16 №1",49.9485789,36.2716144
66,"Харків","вул. Монюшка, 16 №2","Харків вул. Монюшка, 16 №2",49.9485789,36.2716144
67,"Харків","вул. Монюшка, 16 №3","Харків вул. Монюшка, 16 №3",49.9485789,36.2716144
68,"Харків","вул. Танкопія, 10 №1","Харків вул. Танкопія, 10 №1",49.9535027,36.3100235
69,"Харків","вул. Танкопія, 10 №2","Харків вул. Танкопія, 10 №2",49.9535027,36.3100235
70,"Харків","вул. Танкопія, 12 №1","Харків вул. Танкопія, 12 №1",49.9542067,36.3114559
71,"Харків","вул. Танкопія, 12 №2","Харків вул. Танкопія, 12 №2",49.9542067,36.3114559
72,"Харків","вул. Танкопія, 12 №3","Харків вул. Танкопія, 12 №3",49.9542067,36.3114559
73,"Харків","вул. Танкопія, 12 №4","Харків вул. Танкопія, 12 №4",49.9542067,36.3114559
74,"Харків","вул. Танкопія, 12 №5","Харків вул. Танкопія, 12 №5",49.9542067,36.3114559
75,"Харків","вул. Танкопія, 12 №6","Харків вул. Танкопія, 12 №6",49.9542067,36.3114559
76,"Харків","вул. Танкопія, 12 №7","Харків вул. Танкопія, 12 №7",49.9542067,36.3114559
77,"Харків","вул. Танкопія, 12А №1","Харків вул. Танкопія, 12А №1",49.9533482,36.3115338
78,"Харків","вул. Танкопія, 12А №2","Харків вул. Танкопія, 12А №2",49.9533482,36.3115338
79,"Харків","вул. Танкопія, 14А №1","Харків вул. Танкопія, 14А №1",49.9532833,36.3124138
80,"Харків","вул. Танкопія, 14А №2","Харків вул. Танкопія, 14А №2",49.9532833,36.3124138
81,"Харків","вул. Танкопія, 6А","Харків вул. Танкопія, 6А",49.9537468,36.3063539
82,"Харків","вул. Танкопія, 8 №1","Харків вул. Танкопія, 8 №1",49.9528136,36.307212
83,"Харків","вул. Танкопія, 8 №2","Харків вул. Танкопія, 8 №2",49.954466,36.3089553
84,"Харків","вул. Танкопія, 8 №3","Харків вул. Танкопія, 8 №3",49.954466,36.3089553
85,"Харків","вул. Танкопія, 8 №4","Харків вул. Танкопія, 8 №4",49.954466,36.3089553
86,"Харків","вул. Танкопія, 8 №5","Харків вул. Танкопія, 8 №5",49.954466,36.3089553
87,"Харків","вул. Танкопія, 8 №6","Харків вул. Танкопія, 8 №6",49.954466,36.3089553
88,"Харків","вул. Танкопія, 8 №7","Харків вул. Танкопія, 8 №7",49.954466,36.3089553
89,"Харків","вул. Танкопія, 8А №1","Харків вул. Танкопія, 8А №1",49.9528136,36.307212
90,"Харків","вул. Танкопія, 8А №2","Харків вул. Танкопія, 8А №2",49.9536622,36.3075438
91,"Харків","вул. Танкопія, 8Б №1","Харків вул. Танкопія, 8Б №1",49.9528136,36.307212
92,"Харків","вул. Танкопія, 8Б №2","Харків вул. Танкопія, 8Б №2",49.9536274,36.3087233
93,"Харків","вул. Танкопія, 8Г","Харків вул. Танкопія, 8Г",49.954466,36.3089553
94,"Харків","п-д Садовий, 11А №1","Харків п-д Садовий, 11А №1",49.950244,36.309936
95,"Харків","п-д Садовий, 11А №2","Харків п-д Садовий, 11А №2",49.950603,36.309990
96,"Харків","п-д Садовий, 11А №3","Харків п-д Садовий, 11А №3",49.950658,36.310194
97,"Харків","п-д Садовий, 3 №1","Харків п-д Садовий, 3 №1",50.039216,36.318269
98,"Харків","п-д Садовий, 3 №2","Харків п-д Садовий, 3 №2",50.039222,36.318351
99,"Харків","п-д Садовий, 5","Харків п-д Садовий, 5",49.951427,36.306711
100,"Харків","п-д Садовий, 5А","Харків п-д Садовий, 5А",49.952062,36.307012
101,"Харків","п-д Садовий, 9","Харків п-д Садовий, 9",49.951531,36.308385
102,"Харків","пр. Петра Григоренка, 10 №1","Харків пр. Петра Григоренка, 10 №1",49.952011,36.313915
103,"Харків","пр. Петра Григоренка, 10 №2","Харків пр. Петра Григоренка, 10 №2",49.952011,36.313915
104,"Харків","пр. Петра Григоренка, 10 №3","Харків пр. Петра Григоренка, 10 №3",49.952011,36.313915
105,"Харків","пр. Петра Григоренка, 10 №4","Харків пр. Петра Григоренка, 10 №4",49.952011,36.313915
106,"Харків","пр. Петра Григоренка, 10 №5","Харків пр. Петра Григоренка, 10 №5",49.952011,36.313915
107,"Харків","пр. Петра Григоренка, 10 №6","Харків пр. Петра Григоренка, 10 №6",49.952011,36.313915
108,"Харків","пр. Петра Григоренка, 10А","Харків пр. Петра Григоренка, 10А",49.9529939,36.3135956
109,"Харків","пр. Петра Григоренка, 10В","Харків пр. Петра Григоренка, 10В",49.9521154,36.3124547
110,"Харків","пр. Петра Григоренка, 10Г","Харків пр. Петра Григоренка, 10Г",49.9516712,36.3131082
111,"Харків","пр. Петра Григоренка, 10Д","Харків пр. Петра Григоренка, 10Д",49.952385,36.3141308
112,"Харків","пр. Петра Григоренка, 12 №1","Харків пр. Петра Григоренка, 12 №1",49.950161,36.3129269
113,"Харків","пр. Петра Григоренка, 12 №2","Харків пр. Петра Григоренка, 12 №2",49.950161,36.3129269
114,"Харків","пр. Петра Григоренка, 12А","Харків пр. Петра Григоренка, 12А",49.9511171,36.3121541
115,"Харків","пр. Петра Григоренка, 12Б","Харків пр. Петра Григоренка, 12Б",49.9501788,36.3121977
116,"Харків","пр. Петра Григоренка, 12В","Харків пр. Петра Григоренка, 12В",49.9501489,36.3129173
117,"Харків","вул. Киргизька, 1 №1","Харків вул. Киргизька, 1 №1",49.9475899,36.2672609
118,"Харків","вул. Киргизька, 3 №1","Харків вул. Киргизька, 3 №1",49.9471042,36.2691998
119,"Харків","вул. Киргизька, 3 №2","Харків вул. Киргизька, 3 №2",49.9471042,36.2691998
120,"Харків","вул. Монюшка, 3","Харків вул. Монюшка, 3",49.9473051,36.2695896
121,"Харків","пров. Зерновий, 5","Харків пров. Зерновий, 5",49.9482822,36.2676513
122,"Харків","пров. Зерновий, 5А №1","Харків пров. Зерновий, 5А №1",49.949253,36.267234
123,"Харків","пров. Зерновий, 5А №2","Харків пров. Зерновий, 5А №2",49.949253,36.267234
124,"Харків","пров. Зерновий, 5А №3","Харків пров. Зерновий, 5А №3",49.949253,36.267234
125,"Харків","пров. Зерновий, 5Б №1","Харків пров. Зерновий, 5Б №1",49.949405,36.266288
126,"Харків","пров. Зерновий, 5Б №2","Харків пров. Зерновий, 5Б №2",49.949405,36.266288
127,"Харків","пров. Зерновий, 5Б №3","Харків пров. Зерновий, 5Б №3",49.949405,36.266288
128,"Харків","пров. Зерновий, 5Б №4","Харків пров. Зерновий, 5Б №4",49.949405,36.266288
129,"Харків","пров. Зерновий, 5В №1","Харків пров. Зерновий, 5В №1",49.949378,36.265445
130,"Харків","пров. Зерновий, 5В №2","Харків пров. Зерновий, 5В №2",49.949378,36.265445
131,"Харків","пров. Зерновий, 5Г №1","Харків пров. Зерновий, 5Г №1",49.949859,36.267124
132,"Харків","пров. Зерновий, 5Г №2","Харків пров. Зерновий, 5Г №2",49.949859,36.267124
133,"Харків","пров. Зерновий, 5Г №3","Харків пров. Зерновий, 5Г №3",49.949859,36.267124
134,"Харків","пров. Зерновий, 6/1","Харків пров. Зерновий, 6/1",49.9487965,36.2679507
135,"Харків","пров. Зерновий, 6/2","Харків пров. Зерновий, 6/2",49.948023,36.2681135
136,"Харків","пров. Зерновий, 6/3","Харків пров. Зерновий, 6/3",49.9488368,36.2686046
137,"Харків","пров. Зерновий, 6/5","Харків пров. Зерновий, 6/5",49.9488072,36.2693242
138,"Харків","пров. Зерновий, 6/6 №1","Харків пров. Зерновий, 6/6 №1",49.9487626,36.2698942
139,"Харків","пров. Зерновий, 6/6 №2","Харків пров. Зерновий, 6/6 №2",49.9487626,36.2698942
140,"Харків","пров. Зерновий, 6/7","Харків пров. Зерновий, 6/7",49.9494211,36.2693479
141,"Харків","в-д. Тарасівський, 4 №1","Харків в-д. Тарасівський, 4 №1",49.9816108,36.272003
142,"Харків","в-д. Тарасівський, 4 №2","Харків в-д. Тарасівський, 4 №2",49.9816108,36.272003
143,"Харків","в-д.Тарасівський, 4 №3","Харків в-д.Тарасівський, 4 №3",49.9816108,36.272003
144,"Харків","в-д. Фесенківський, 9 №1","Харків в-д. Фесенківський, 9 №1",49.981968,36.2703465
145,"Харків","в-д. Фесенківський, 9 №2","Харків в-д. Фесенківський, 9 №2",49.981968,36.2703465
146,"Харків","вул. Дніпровська, 1 №1","Харків вул. Дніпровська, 1 №1",49.9812721,36.2672293
147,"Харків","вул. Дніпровська, 1 №2","Харків вул. Дніпровська, 1 №2",49.9812721,36.2672293
148,"Харків","вул. Дніпровська, 1 №3","Харків вул. Дніпровська, 1 №3",49.9812721,36.2672293
149,"Харків","вул. Польова, 10 №1","Харків вул. Польова, 10 №1",49.980186,36.271617
150,"Харків","вул. Польова, 10 №2","Харків вул. Польова, 10 №2",49.980186,36.271617
151,"Харків","вул. Польова, 2 №1","Харків вул. Польова, 2 №1",49.969575,36.2671434
152,"Харків","вул. Польова, 2 №2","Харків вул. Польова, 2 №2",49.9827691,36.2742579
153,"Харків","вул. Польова, 4 №1","Харків вул. Польова, 4 №1",49.982051,36.273571
154,"Харків","вул. Польова, 4 №2","Харків вул. Польова, 4 №2",49.982051,36.273571
155,"Харків","вул. Польова, 4 №3","Харків вул. Польова, 4 №3",49.982051,36.273571
156,"Харків","вул. Польова, 4 №4","Харків вул. Польова, 4 №4",49.982051,36.273571
157,"Харків","вул. Польова, 6 №1","Харків вул. Польова, 6 №1",49.9815099,36.272891
158,"Харків","вул. Польова, 6 №2","Харків вул. Польова, 6 №2",49.9815099,36.272891
159,"Харків","вул. Фесенківська, 16","Харків вул. Фесенківська, 16",49.9840747,36.268985
160,"Харків","пр. Гагаріна, 45А №1","Харків пр. Гагаріна, 45А №1",49.975588,36.2573617
161,"Харків","пр. Гагаріна, 45А №2","Харків пр. Гагаріна, 45А №2",49.975588,36.2573617
162,"Харків","пр. Гагаріна, 45А №3","Харків пр. Гагаріна, 45А №3",49.975588,36.2573617
163,"Харків","пр. Гагаріна, 45А №4","Харків пр. Гагаріна, 45А №4",49.975588,36.2573617
164,"Харків","пр.Гагаріна, 45А №5","Харків пр.Гагаріна, 45А №5",49.975588,36.2573617
165,"Харків","пр. Гагаріна, 45А №6","Харків пр. Гагаріна, 45А №6",49.975588,36.2573617
166,"Харків","пр. Гагаріна, 47А №1","Харків пр. Гагаріна, 47А №1",49.9754144,36.2591829
167,"Харків","пр. Гагаріна, 47А №2","Харків пр. Гагаріна, 47А №2",49.9754144,36.2591829
168,"Харків","пр. Гагаріна, 47А №3","Харків пр. Гагаріна, 47А №3",49.9754144,36.2591829
169,"Харків","пр. Гагаріна, 47А №4","Харків пр. Гагаріна, 47А №4",49.9754144,36.2591829
170,"Харків","вул. Киргизька, 6","Харків вул. Киргизька, 6",49.9465414,36.2693426
171,"Харків","пров. Зерновий, 1А","Харків пров. Зерновий, 1А",49.9478068,36.2654584
172,"Харків","пр. Гагаріна, 175А","Харків пр. Гагаріна, 175А",49.947276,36.2627166
173,"Харків","пр. Гагаріна, 179 №1","Харків пр. Гагаріна, 179 №1",49.9467813,36.2618528
174,"Харків","пр. Гагаріна, 179 №2","Харків пр. Гагаріна, 179 №2",49.9467813,36.2618528
175,"Харків","пр. Героїв Сталінграда, 1/8 №1","Харків пр. Героїв Сталінграда, 1/8 №1",49.9476812,36.264211
176,"Харків","пр. Героїв Сталінграда, 1/8 №2","Харків пр. Героїв Сталінграда, 1/8 №2",49.9476812,36.264211
177,"Харків","пр. Героїв Сталінграда, 1А","Харків пр. Героїв Сталінграда, 1А",49.9463279,36.2629165
178,"Харків","пр. Героїв Сталінграда, 5 №1","Харків пр. Героїв Сталінграда, 5 №1",49.9459716,36.2679849
179,"Харків","пр. Героїв Сталінграда, 5 №2","Харків пр. Героїв Сталінграда, 5 №2",49.9454871,36.2672207
180,"Харків","пр. Героїв Сталінграда, 5/1","Харків пр. Героїв Сталінграда, 5/1",49.9459716,36.2679849
181,"Харків","пр. Героїв Сталінграда, 7","Харків пр. Героїв Сталінграда, 7",49.9452884,36.2687911
182,"Харків","пр. Героїв Сталінграда, 7/1","Харків пр. Героїв Сталінграда, 7/1",49.9458326,36.2691351
183,"Харків","вул. Матросова, 12","Харків вул. Матросова, 12",49.9561416,36.2644675
184,"Харків","вул. Матросова, 14","Харків вул. Матросова, 14",49.9560421,36.2649981
185,"Харків","вул. Матросова, 16","Харків вул. Матросова, 16",49.9559227,36.2655838
186,"Харків","пр. Гагаріна, 171А №1","Харків пр. Гагаріна, 171А №1",49.9493027,36.2633599
187,"Харків","пр. Гагаріна, 171А №2","Харків пр. Гагаріна, 171А №2",49.9493027,36.2633599
188,"Харків","вул. Молочна, 1 К3","Харків вул. Молочна, 1 К3",49.9837633,36.2580346
189,"Харків","п-д Садовий, 20","Харків п-д Садовий, 20",49.949384,36.309597
190,"Харків","п-д Садовий, 22","Харків п-д Садовий, 22",49.949289,36.310831
191,"Харків","п-д Садови, 24","Харків п-д Садови, 24",49.948647,36.310786
192,"Харків","п-д Садовий, 26","Харків п-д Садовий, 26",49.949190,36.311849
193,"Харків","п-д Садовий, 28","Харків п-д Садовий, 28",49.949126,36.312244
194,"Харків","п-д Садовий, 30","Харків п-д Садовий, 30",49.949077,36.312631
195,"Харків","вул. Соїча, 1","Харків вул. Соїча, 1",49.9762719,36.2847014
196,"Харків","вул. Соїча, 4","Харків вул. Соїча, 4",49.9763872,36.2857387
197,"Харків","пр. Московський, 122","Харків пр. Московський, 122",49.9783344,36.2851857
198,"Харків","вул. Ковтуна, 15","Харків вул. Ковтуна, 15",49.9617296,36.2893884
199,"Харків","вул. Ковтуна, 19","Харків вул. Ковтуна, 19",49.9612263,36.2925015
200,"Харків","вул. Ковтуна, 23","Харків вул. Ковтуна, 23",49.9604675,36.2926527
201,"Харків","вул. Ковтуна, 40","Харків вул. Ковтуна, 40",49.9602931,36.29336
202,"Харків","вул. Ковтуна, 42","Харків вул. Ковтуна, 42",49.9601286,36.2942612
203,"Харків","вул. Польова, 87","Харків вул. Польова, 87",49.9680053,36.2681367
204,"Харків","вул. Аскольдівська, 6Б","Харків вул. Аскольдівська, 6Б",49.9484906,36.2745373
205,"Харків","вул. Аскольдівська, 6В","Харків вул. Аскольдівська, 6В",49.9484055,36.2739439
206,"Харків","вул. Киргизька, 9","Харків вул. Киргизька, 9",49.9471919,36.2725177
207,"Харків","вул. Киргизька, 9Б","Харків вул. Киргизька, 9Б",49.9472022,36.273127
208,"Харків","вул. Киргизька, 9Д","Харків вул. Киргизька, 9Д",49.9471919,36.2725177
209,"Харків","вул. Спиридонівська, 15","Харків вул. Спиридонівська, 15",49.9852627,36.2678677
210,"Харків","вул. Фесенківська, 12/14","Харків вул. Фесенківська, 12/14",49.9842243,36.2687102
211,"Харків","пров. Брянський, 5А","Харків пров. Брянський, 5А",49.9853544,36.2710614
212,"Харків","вул. Молочна, 11 К4","Харків вул. Молочна, 11 К4",49.980245,36.254493
213,"Харків","вул. Молочна, 11 К5","Харків вул. Молочна, 11 К5",49.980245,36.254493
214,"Харків","вул. Молочна, 11 К6","Харків вул. Молочна, 11 К6",49.980245,36.254493
215,"Харків","вул. Молочна, 11 К7","Харків вул. Молочна, 11 К7",49.980245,36.254493
216,"Харків","вул. Молочна, 11 К8","Харків вул. Молочна, 11 К8",49.980245,36.254493
217,"Харків","вул. Плеханівська, 40","Харків вул. Плеханівська, 40",49.9812991,36.2550865
218,"Харків","вул. Плеханівська, 41/43","Харків вул. Плеханівська, 41/43",49.9820235,36.2554435
219,"Харків","вул. Плеханівська, 90А","Харків вул. Плеханівська, 90А",49.9779154,36.2657947
220,"Харків","вул. Мухачова, 16","Харків вул. Мухачова, 16",49.9619552,36.2923994
221,"Харків","вул. Мухачова, 18","Харків вул. Мухачова, 18",49.9617307,36.2929564
222,"Харків","вул. Мухачова, 20 ","Харків вул. Мухачова, 20 ",49.9618108,36.293755
223,"Харків","вул. Мухачова, 22","Харків вул. Мухачова, 22",49.9616861,36.2942909
224,"Харків","вул. Мухачова, 24","Харків вул. Мухачова, 24",49.9616114,36.2948162
225,"Харків","вул. Мухачова, 5","Харків вул. Мухачова, 5",49.9631468,36.2877653
226,"Харків","вул. Мухачова, 5А","Харків вул. Мухачова, 5А",49.9635112,36.2878417
227,"Харків","вул. Дизельна, 2А","Харків вул. Дизельна, 2А",49.9640905,36.2882806
228,"Харків","вул. Дизельна, 2Б","Харків вул. Дизельна, 2Б",49.9637809,36.2879891
229,"Харків","вул. Дизельна, 4","Харків вул. Дизельна, 4",49.963921,36.2888771
230,"Харків","вул. Дизельна, 6","Харків вул. Дизельна, 6",49.9638513,36.2894525
231,"Харків","вул. Ковтуна, 10","Харків вул. Ковтуна, 10",49.9616131,36.2849272
232,"Харків","вул. Ковтуна, 10А","Харків вул. Ковтуна, 10А",49.9612488,36.2851057
233,"Харків","вул. Ковтуна, 12","Харків вул. Ковтуна, 12",49.9615734,36.2855471
234,"Харків","вул. Ковтуна, 16","Харків вул. Ковтуна, 16",49.9614689,36.2862828
235,"Харків","вул. Ковтуна, 20","Харків вул. Ковтуна, 20",49.9613145,36.2872837
236,"Харків","вул. Ковтуна, 24","Харків вул. Ковтуна, 24",49.9610652,36.2883555
237,"Харків","вул. Ковтуна, 5","Харків вул. Ковтуна, 5",49.9618287,36.2873286
238,"Харків","вул. Морозова, 5","Харків вул. Морозова, 5",49.9627217,36.2858157
239,"Харків","вул. Тепловозна, 10","Харків вул. Тепловозна, 10",49.9617491,36.288059
240,"Харків","вул. Тепловозна, 2","Харків вул. Тепловозна, 2",49.9635515,36.2887508
241,"Харків","вул. Тепловозна, 3","Харків вул. Тепловозна, 3",49.9629276,36.2891366
242,"Харків","вул. Тепловозна, 4","Харків вул. Тепловозна, 4",49.9631021,36.2885903
243,"Харків","вул. Тепловозна, 5","Харків вул. Тепловозна, 5",49.9625231,36.2889158
244,"Харків","вул. Тепловозна, 6","Харків вул. Тепловозна, 6",49.9626228,36.2883853
245,"Харків","вул. Тепловозна, 7","Харків вул. Тепловозна, 7",49.9621237,36.2887449
246,"Харків","вул. Тепловозна, 9","Харків вул. Тепловозна, 9",49.9617043,36.2886291
247,"Харків","вул. Чорноморська, 3","Харків вул. Чорноморська, 3",49.9637905,36.2870694
248,"Харків","вул. Морозова, 22Б","Харків вул. Морозова, 22Б",49.9485033,36.2802419
249,"Харків","пр. Московський, 124","Харків пр. Московський, 124",49.9773866,36.2879346
250,"Харків","пр. Московський, 124/3","Харків пр. Московський, 124/3",49.9776505,36.2857374
251,"Харків","пр. Московський, 124/5А","Харків пр. Московський, 124/5А",49.9780253,36.2866785
252,"Харків","вул. Плеханівська, 98А","Харків вул. Плеханівська, 98А",49.9772388,36.2702204
253,"Харків","вул. Оренбурзька, 4","Харків вул. Оренбурзька, 4",49.9795077,36.2646431
254,"Харків","вул. Плеханівська, 73 №1","Харків вул. Плеханівська, 73 №1",49.9788537,36.264985
255,"Харків","вул. Плеханівська, 73 №2","Харків вул. Плеханівська, 73 №2",49.9788537,36.264985
256,"Харків","вул. Смольна, 26","Харків вул. Смольна, 26",49.9768751,36.2630562
257,"Харків","вул. Броненосця Потьомкін, 1 №1","Харків вул. Броненосця Потьомкін, 1 №1",49.9861273,36.2688587
258,"Харків","вул. Броненосця Потьомкін, 1 №2","Харків вул. Броненосця Потьомкін, 1 №2",49.9861273,36.2688587
259,"Харків","вул. Броненосця Потьомкін, 1Б №1","Харків вул. Броненосця Потьомкін, 1Б №1",49.9862863,36.267397
260,"Харків","вул. Броненосця Потьомкін, 1Б №2","Харків вул. Броненосця Потьомкін, 1Б №2",49.9862863,36.267397
261,"Харків","вул. Кошкіна, 10","Харків вул. Кошкіна, 10",49.9757037,36.2876763
262,"Харків","пр. Московський, 124/4","Харків пр. Московський, 124/4",49.9770867,36.2869777
